x오차: -0.01152  y오차: -0.01296  z오차: -0.19806  거리: 0.19882
x오차: -0.01153  y오차: -0.01314  z오차: -0.19665  거리: 0.19742
x오차: -0.01153  y오차: -0.01332  z오차: -0.19522  거리: 0.19601
x오차: -0.01154  y오차: -0.01349  z오차: -0.19376  거리: 0.19458
x오차: -0.01154  y오차: -0.01366  z오차: -0.19229  거리: 0.19312
x오차: -0.01155  y오차: -0.01382  z오차: -0.19081  거리: 0.19165
x오차: -0.01155  y오차: -0.01397  z오차: -0.18930  거리: 0.19017
x오차: -0.01155  y오차: -0.01412  z오차: -0.18778  거리: 0.18866
x오차: -0.01154  y오차: -0.01426  z오차: -0.18623  거리: 0.18713
x오차: -0.01154  y오차: -0.01439  z오차: -0.18467  거리: 0.18559
x오차: -0.01153  y오차: -0.01451  z오차: -0.18309  거리: 0.18403
x오차: -0.01152  y오차: -0.01463  z오차: -0.18149  거리: 0.18244
x오차: -0.01150  y오차: -0.01475  z오차: -0.17987  거리: 0.18084
x오차: -0.01148  y오차: -0.01485  z오차: -0.17824  거리: 0.17922
x오차: -0.01146  y오차: -0.01496  z오차: -0.17658  거리: 0.17758
x오차: -0.01143  y오차: -0.01505  z오차: -0.17491  거리: 0.17593
x오차: -0.01139  y오차: -0.01515  z오차: -0.17323  거리: 0.17426
x오차: -0.01135  y오차: -0.01524  z오차: -0.17154  거리: 0.17259
x오차: -0.01130  y오차: -0.01532  z오차: -0.16985  거리: 0.17091
x오차: -0.01125  y오차: -0.01541  z오차: -0.16816  거리: 0.16924
x오차: -0.01119  y오차: -0.01549  z오차: -0.16648  거리: 0.16757
x오차: -0.01113  y오차: -0.01557  z오차: -0.16480  거리: 0.16591
x오차: -0.01107  y오차: -0.01565  z오차: -0.16313  거리: 0.16425
x오차: -0.01100  y오차: -0.01572  z오차: -0.16147  거리: 0.16261
x오차: -0.01093  y오차: -0.01579  z오차: -0.15982  거리: 0.16097
x오차: -0.01086  y오차: -0.01586  z오차: -0.15819  거리: 0.15935
x오차: -0.01079  y오차: -0.01592  z오차: -0.15657  거리: 0.15775
x오차: -0.01073  y오차: -0.01597  z오차: -0.15496  거리: 0.15615
x오차: -0.01066  y오차: -0.01603  z오차: -0.15337  거리: 0.15457
x오차: -0.01059  y오차: -0.01607  z오차: -0.15179  거리: 0.15301
x오차: -0.01053  y오차: -0.01612  z오차: -0.15023  거리: 0.15146
x오차: -0.01046  y오차: -0.01616  z오차: -0.14869  거리: 0.14993
x오차: -0.01040  y오차: -0.01619  z오차: -0.14716  거리: 0.14841
x오차: -0.01034  y오차: -0.01622  z오차: -0.14564  거리: 0.14691
x오차: -0.01029  y오차: -0.01624  z오차: -0.14415  거리: 0.14542
x오차: -0.01023  y오차: -0.01626  z오차: -0.14266  거리: 0.14395
x오차: -0.01018  y오차: -0.01628  z오차: -0.14120  거리: 0.14250
x오차: -0.01013  y오차: -0.01629  z오차: -0.13975  거리: 0.14106
x오차: -0.01009  y오차: -0.01629  z오차: -0.13832  거리: 0.13964
x오차: -0.01005  y오차: -0.01629  z오차: -0.13690  거리: 0.13823
x오차: -0.01001  y오차: -0.01629  z오차: -0.13550  거리: 0.13684
x오차: -0.00997  y오차: -0.01628  z오차: -0.13411  거리: 0.13546
x오차: -0.00994  y오차: -0.01626  z오차: -0.13274  거리: 0.13410
x오차: -0.00991  y오차: -0.01624  z오차: -0.13139  거리: 0.13276
x오차: -0.00989  y오차: -0.01622  z오차: -0.13005  거리: 0.13143
x오차: -0.00986  y오차: -0.01619  z오차: -0.12872  거리: 0.13011
x오차: -0.00985  y오차: -0.01616  z오차: -0.12742  거리: 0.12881
x오차: -0.00983  y오차: -0.01612  z오차: -0.12613  거리: 0.12753
x오차: -0.00982  y오차: -0.01607  z오차: -0.12485  거리: 0.12626
x오차: -0.00982  y오차: -0.01603  z오차: -0.12359  거리: 0.12501
x오차: -0.00982  y오차: -0.01597  z오차: -0.12234  거리: 0.12377
x오차: -0.00982  y오차: -0.01592  z오차: -0.12111  거리: 0.12255
x오차: -0.00982  y오차: -0.01585  z오차: -0.11990  거리: 0.12134
x오차: -0.00984  y오차: -0.01579  z오차: -0.11870  거리: 0.12015
x오차: -0.00985  y오차: -0.01572  z오차: -0.11751  거리: 0.11897
x오차: -0.00987  y오차: -0.01565  z오차: -0.11634  거리: 0.11780
x오차: -0.00988  y오차: -0.01557  z오차: -0.11518  거리: 0.11665
x오차: -0.00989  y오차: -0.01550  z오차: -0.11404  거리: 0.11551
x오차: -0.00990  y오차: -0.01542  z오차: -0.11290  거리: 0.11438
x오차: -0.00991  y오차: -0.01534  z오차: -0.11178  거리: 0.11327
x오차: -0.00992  y오차: -0.01526  z오차: -0.11068  거리: 0.11216
x오차: -0.00993  y오차: -0.01519  z오차: -0.10958  거리: 0.11107
x오차: -0.00993  y오차: -0.01511  z오차: -0.10849  거리: 0.10999
x오차: -0.00993  y오차: -0.01503  z오차: -0.10742  거리: 0.10892
x오차: -0.00993  y오차: -0.01495  z오차: -0.10635  거리: 0.10786
x오차: -0.00992  y오차: -0.01487  z오차: -0.10530  거리: 0.10681
x오차: -0.00991  y오차: -0.01479  z오차: -0.10426  거리: 0.10577
x오차: -0.00991  y오차: -0.01471  z오차: -0.10323  거리: 0.10474
x오차: -0.00989  y오차: -0.01463  z오차: -0.10221  거리: 0.10372
x오차: -0.00988  y오차: -0.01455  z오차: -0.10119  거리: 0.10271
x오차: -0.00986  y오차: -0.01447  z오차: -0.10019  거리: 0.10171
x오차: -0.00985  y오차: -0.01439  z오차: -0.09920  거리: 0.10072
x오차: -0.00982  y오차: -0.01431  z오차: -0.09822  거리: 0.09974
x오차: -0.00980  y오차: -0.01423  z오차: -0.09725  거리: 0.09877
x오차: -0.00978  y오차: -0.01415  z오차: -0.09628  거리: 0.09781
x오차: -0.00975  y오차: -0.01407  z오차: -0.09533  거리: 0.09686
x오차: -0.00972  y오차: -0.01400  z오차: -0.09439  거리: 0.09591
x오차: -0.00969  y오차: -0.01392  z오차: -0.09345  거리: 0.09498
x오차: -0.00966  y오차: -0.01384  z오차: -0.09252  거리: 0.09405
x오차: -0.00963  y오차: -0.01376  z오차: -0.09161  거리: 0.09313
x오차: -0.00959  y오차: -0.01368  z오차: -0.09070  거리: 0.09223
x오차: -0.00955  y오차: -0.01360  z오차: -0.08980  거리: 0.09133
x오차: -0.00951  y오차: -0.01352  z오차: -0.08891  거리: 0.09043
x오차: -0.00947  y오차: -0.01345  z오차: -0.08803  거리: 0.08955
x오차: -0.00943  y오차: -0.01337  z오차: -0.08715  거리: 0.08868
x오차: -0.00939  y오차: -0.01329  z오차: -0.08629  거리: 0.08781
x오차: -0.00934  y오차: -0.01321  z오차: -0.08543  거리: 0.08695
x오차: -0.00929  y오차: -0.01314  z오차: -0.08458  거리: 0.08610
x오차: -0.00925  y오차: -0.01306  z오차: -0.08374  거리: 0.08526
x오차: -0.00920  y오차: -0.01298  z오차: -0.08291  거리: 0.08442
x오차: -0.00915  y오차: -0.01291  z오차: -0.08209  거리: 0.08360
x오차: -0.00910  y오차: -0.01283  z오차: -0.08127  거리: 0.08278
x오차: -0.00904  y오차: -0.01276  z오차: -0.08046  거리: 0.08197
x오차: -0.00899  y오차: -0.01268  z오차: -0.07966  거리: 0.08116
x오차: -0.00893  y오차: -0.01261  z오차: -0.07887  거리: 0.08037
x오차: -0.00888  y오차: -0.01253  z오차: -0.07808  거리: 0.07958
x오차: -0.00882  y오차: -0.01246  z오차: -0.07731  거리: 0.07880
x오차: -0.00876  y오차: -0.01238  z오차: -0.07654  거리: 0.07803
x오차: -0.00871  y오차: -0.01231  z오차: -0.07577  거리: 0.07726
x오차: -0.00865  y오차: -0.01224  z오차: -0.07502  거리: 0.07650
x오차: -0.00859  y오차: -0.01216  z오차: -0.07427  거리: 0.07575
x오차: -0.00853  y오차: -0.01209  z오차: -0.07353  거리: 0.07500
x오차: -0.00846  y오차: -0.01202  z오차: -0.07280  거리: 0.07427
x오차: -0.00840  y오차: -0.01195  z오차: -0.07207  거리: 0.07353
x오차: -0.00834  y오차: -0.01187  z오차: -0.07135  거리: 0.07281
x오차: -0.00827  y오차: -0.01180  z오차: -0.07064  거리: 0.07209
x오차: -0.00821  y오차: -0.01173  z오차: -0.06993  거리: 0.07138
x오차: -0.00814  y오차: -0.01166  z오차: -0.06923  거리: 0.07068
x오차: -0.00808  y오차: -0.01159  z오차: -0.06854  거리: 0.06998
x오차: -0.00801  y오차: -0.01152  z오차: -0.06785  거리: 0.06929
x오차: -0.00795  y오차: -0.01145  z오차: -0.06718  거리: 0.06861
x오차: -0.00788  y오차: -0.01138  z오차: -0.06650  거리: 0.06793
x오차: -0.00781  y오차: -0.01132  z오차: -0.06584  거리: 0.06726
x오차: -0.00774  y오차: -0.01125  z오차: -0.06518  거리: 0.06659
x오차: -0.00768  y오차: -0.01118  z오차: -0.06452  거리: 0.06593
x오차: -0.00761  y오차: -0.01111  z오차: -0.06388  거리: 0.06528
x오차: -0.00754  y오차: -0.01104  z오차: -0.06324  거리: 0.06463
x오차: -0.00747  y오차: -0.01098  z오차: -0.06260  거리: 0.06399
x오차: -0.00740  y오차: -0.01091  z오차: -0.06197  거리: 0.06336
x오차: -0.00733  y오차: -0.01085  z오차: -0.06135  거리: 0.06273
x오차: -0.00726  y오차: -0.01078  z오차: -0.06073  거리: 0.06211
x오차: -0.00719  y오차: -0.01072  z오차: -0.06012  거리: 0.06149
x오차: -0.00712  y오차: -0.01065  z오차: -0.05952  거리: 0.06088
x오차: -0.00705  y오차: -0.01059  z오차: -0.05892  거리: 0.06028
x오차: -0.00698  y오차: -0.01052  z오차: -0.05833  거리: 0.05968
x오차: -0.00691  y오차: -0.01046  z오차: -0.05774  거리: 0.05908
x오차: -0.00684  y오차: -0.01040  z오차: -0.05718  거리: 0.05852
x오차: -0.00679  y오차: -0.01035  z오차: -0.05667  거리: 0.05800
x오차: -0.00674  y오차: -0.01026  z오차: -0.05618  거리: 0.05751
x오차: -0.00669  y오차: -0.01016  z오차: -0.05571  거리: 0.05703
x오차: -0.00664  y오차: -0.01005  z오차: -0.05526  거리: 0.05656
x오차: -0.00659  y오차: -0.00992  z오차: -0.05481  거리: 0.05609
x오차: -0.00655  y오차: -0.00978  z오차: -0.05438  거리: 0.05563
x오차: -0.00650  y오차: -0.00965  z오차: -0.05393  거리: 0.05517
x오차: -0.00644  y오차: -0.00953  z오차: -0.05346  거리: 0.05469
x오차: -0.00639  y오차: -0.00942  z오차: -0.05299  거리: 0.05419
x오차: -0.00633  y오차: -0.00932  z오차: -0.05250  거리: 0.05370
x오차: -0.00627  y오차: -0.00922  z오차: -0.05201  거리: 0.05319
x오차: -0.00621  y오차: -0.00913  z오차: -0.05151  거리: 0.05268
x오차: -0.00615  y오차: -0.00905  z오차: -0.05101  거리: 0.05217
x오차: -0.00609  y오차: -0.00897  z오차: -0.05051  거리: 0.05166
x오차: -0.00602  y오차: -0.00889  z오차: -0.05000  거리: 0.05114
x오차: -0.00596  y오차: -0.00882  z오차: -0.04949  거리: 0.05062
x오차: -0.00589  y오차: -0.00875  z오차: -0.04899  거리: 0.05011
x오차: -0.00583  y오차: -0.00868  z오차: -0.04848  거리: 0.04960
x오차: -0.00576  y오차: -0.00862  z오차: -0.04798  거리: 0.04908
x오차: -0.00570  y오차: -0.00855  z오차: -0.04748  거리: 0.04858
x오차: -0.00563  y오차: -0.00849  z오차: -0.04698  거리: 0.04807
x오차: -0.00556  y오차: -0.00843  z오차: -0.04648  거리: 0.04757
x오차: -0.00550  y오차: -0.00838  z오차: -0.04599  거리: 0.04707
x오차: -0.00543  y오차: -0.00832  z오차: -0.04550  거리: 0.04657
x오차: -0.00536  y오차: -0.00827  z오차: -0.04502  거리: 0.04608
x오차: -0.00529  y오차: -0.00821  z오차: -0.04454  거리: 0.04560
x오차: -0.00523  y오차: -0.00816  z오차: -0.04406  거리: 0.04511
x오차: -0.00516  y오차: -0.00811  z오차: -0.04359  거리: 0.04464
x오차: -0.00509  y오차: -0.00806  z오차: -0.04312  거리: 0.04416
x오차: -0.00502  y오차: -0.00801  z오차: -0.04266  거리: 0.04370
x오차: -0.00496  y오차: -0.00796  z오차: -0.04221  거리: 0.04323
x오차: -0.00489  y오차: -0.00791  z오차: -0.04175  거리: 0.04278
x오차: -0.00482  y오차: -0.00786  z오차: -0.04131  거리: 0.04232
x오차: -0.00475  y오차: -0.00781  z오차: -0.04086  거리: 0.04187
x오차: -0.00469  y오차: -0.00777  z오차: -0.04043  거리: 0.04143
x오차: -0.00462  y오차: -0.00772  z오차: -0.03999  거리: 0.04099
x오차: -0.00455  y오차: -0.00768  z오차: -0.03956  거리: 0.04056
x오차: -0.00449  y오차: -0.00763  z오차: -0.03914  거리: 0.04013
x오차: -0.00442  y오차: -0.00759  z오차: -0.03872  거리: 0.03971
x오차: -0.00435  y오차: -0.00754  z오차: -0.03831  거리: 0.03929
x오차: -0.00429  y오차: -0.00750  z오차: -0.03790  거리: 0.03887
x오차: -0.00422  y오차: -0.00746  z오차: -0.03749  거리: 0.03846
x오차: -0.00415  y오차: -0.00741  z오차: -0.03709  거리: 0.03805
x오차: -0.00409  y오차: -0.00737  z오차: -0.03670  거리: 0.03765
x오차: -0.00402  y오차: -0.00733  z오차: -0.03630  거리: 0.03726
x오차: -0.00396  y오차: -0.00729  z오차: -0.03592  거리: 0.03686
x오차: -0.00389  y오차: -0.00725  z오차: -0.03553  거리: 0.03647
x오차: -0.00383  y오차: -0.00721  z오차: -0.03515  거리: 0.03609
x오차: -0.00376  y오차: -0.00717  z오차: -0.03478  거리: 0.03571
x오차: -0.00370  y오차: -0.00713  z오차: -0.03441  거리: 0.03533
x오차: -0.00364  y오차: -0.00709  z오차: -0.03404  거리: 0.03496
x오차: -0.00357  y오차: -0.00705  z오차: -0.03368  거리: 0.03459
x오차: -0.00351  y오차: -0.00701  z오차: -0.03332  거리: 0.03423
x오차: -0.00345  y오차: -0.00697  z오차: -0.03296  거리: 0.03387
x오차: -0.00338  y오차: -0.00693  z오차: -0.03261  거리: 0.03351
x오차: -0.00332  y오차: -0.00690  z오차: -0.03226  거리: 0.03316
x오차: -0.00326  y오차: -0.00686  z오차: -0.03192  거리: 0.03281
x오차: -0.00320  y오차: -0.00682  z오차: -0.03158  거리: 0.03246
x오차: -0.00314  y오차: -0.00678  z오차: -0.03124  거리: 0.03212
x오차: -0.00307  y오차: -0.00675  z오차: -0.03091  거리: 0.03178
x오차: -0.00301  y오차: -0.00671  z오차: -0.03058  거리: 0.03145
x오차: -0.00295  y오차: -0.00668  z오차: -0.03025  거리: 0.03112
x오차: -0.00289  y오차: -0.00664  z오차: -0.02992  거리: 0.03079
x오차: -0.00283  y오차: -0.00661  z오차: -0.02960  거리: 0.03046
x오차: -0.00278  y오차: -0.00657  z오차: -0.02929  거리: 0.03014
x오차: -0.00272  y오차: -0.00654  z오차: -0.02897  거리: 0.02982
x오차: -0.00266  y오차: -0.00650  z오차: -0.02866  거리: 0.02951
x오차: -0.00260  y오차: -0.00647  z오차: -0.02835  거리: 0.02920
x오차: -0.00254  y오차: -0.00643  z오차: -0.02805  거리: 0.02889
x오차: -0.00248  y오차: -0.00640  z오차: -0.02775  거리: 0.02858
x오차: -0.00243  y오차: -0.00637  z오차: -0.02745  거리: 0.02828
x오차: -0.00237  y오차: -0.00633  z오차: -0.02715  거리: 0.02798
x오차: -0.00231  y오차: -0.00630  z오차: -0.02686  거리: 0.02769
x오차: -0.00226  y오차: -0.00627  z오차: -0.02657  거리: 0.02739
x오차: -0.00220  y오차: -0.00624  z오차: -0.02628  거리: 0.02710
x오차: -0.00215  y오차: -0.00620  z오차: -0.02600  거리: 0.02681
x오차: -0.00209  y오차: -0.00617  z오차: -0.02572  거리: 0.02653
x오차: -0.00204  y오차: -0.00614  z오차: -0.02544  거리: 0.02625
x오차: -0.00199  y오차: -0.00611  z오차: -0.02516  거리: 0.02597
x오차: -0.00193  y오차: -0.00608  z오차: -0.02489  거리: 0.02569
x오차: -0.00188  y오차: -0.00605  z오차: -0.02462  거리: 0.02542
x오차: -0.00183  y오차: -0.00602  z오차: -0.02435  거리: 0.02515
x오차: -0.00177  y오차: -0.00598  z오차: -0.02409  거리: 0.02488
x오차: -0.00172  y오차: -0.00595  z오차: -0.02382  거리: 0.02462
x오차: -0.00167  y오차: -0.00592  z오차: -0.02356  거리: 0.02435
x오차: -0.00162  y오차: -0.00589  z오차: -0.02330  거리: 0.02409
x오차: -0.00157  y오차: -0.00587  z오차: -0.02305  거리: 0.02384
x오차: -0.00152  y오차: -0.00584  z오차: -0.02280  거리: 0.02358
x오차: -0.00147  y오차: -0.00581  z오차: -0.02255  거리: 0.02333
x오차: -0.00142  y오차: -0.00578  z오차: -0.02230  거리: 0.02308
x오차: -0.00137  y오차: -0.00575  z오차: -0.02205  거리: 0.02283
x오차: -0.00132  y오차: -0.00572  z오차: -0.02181  거리: 0.02259
x오차: -0.00127  y오차: -0.00569  z오차: -0.02157  거리: 0.02234
x오차: -0.00122  y오차: -0.00566  z오차: -0.02133  거리: 0.02210
x오차: -0.00117  y오차: -0.00564  z오차: -0.02109  거리: 0.02187
x오차: -0.00113  y오차: -0.00561  z오차: -0.02086  거리: 0.02163
x오차: -0.00108  y오차: -0.00558  z오차: -0.02063  거리: 0.02140
x오차: -0.00103  y오차: -0.00555  z오차: -0.02040  거리: 0.02117
x오차: -0.00098  y오차: -0.00553  z오차: -0.02017  거리: 0.02094
x오차: -0.00094  y오차: -0.00550  z오차: -0.01995  거리: 0.02071
x오차: -0.00089  y오차: -0.00547  z오차: -0.01972  거리: 0.02049
x오차: -0.00085  y오차: -0.00545  z오차: -0.01950  거리: 0.02027
x오차: -0.00080  y오차: -0.00542  z오차: -0.01928  거리: 0.02005
x오차: -0.00076  y오차: -0.00539  z오차: -0.01907  거리: 0.01983
x오차: -0.00071  y오차: -0.00537  z오차: -0.01885  거리: 0.01961
x오차: -0.00067  y오차: -0.00534  z오차: -0.01864  거리: 0.01940
x오차: -0.00063  y오차: -0.00532  z오차: -0.01843  거리: 0.01919
x오차: -0.00058  y오차: -0.00529  z오차: -0.01822  거리: 0.01898
x오차: -0.00054  y오차: -0.00527  z오차: -0.01801  거리: 0.01877
x오차: -0.00050  y오차: -0.00524  z오차: -0.01781  거리: 0.01857
x오차: -0.00045  y오차: -0.00522  z오차: -0.01760  거리: 0.01837
x오차: -0.00041  y오차: -0.00519  z오차: -0.01740  거리: 0.01817
x오차: -0.00037  y오차: -0.00517  z오차: -0.01720  거리: 0.01797
x오차: -0.00033  y오차: -0.00514  z오차: -0.01701  거리: 0.01777
x오차: -0.00029  y오차: -0.00512  z오차: -0.01681  거리: 0.01758
x오차: -0.00025  y오차: -0.00510  z오차: -0.01662  거리: 0.01738
